bundle_id,true_indice,true_option_idx,true_option_char,input_indices,candidate_indices,input_str,target_str,hard_neg_count,prediction,raw_response,hit,overall_hit_rate,overall_valid_ratio
7281,178567,2,C,"[22309, 202561, 88824, 70661, 163716, 128145, 20620, 34112, 43828, 70092]","[198341, 86228, 178567, 41785, 10733, 104670, 112448, 155581, 175908, 10177]","1. Bubble Toes - Jack Johnson - Brushfire Fairytales; 2. Stand By Me - Florence + The Machine - Songs From Final Fantasy XV; 3. Tears Dry On Their Own - Amy Winehouse - Back To Black; 4. Rose Of My Heart - Johnny Cash - American V: A Hundred Highways; 5. Slow Coming - Benjamin Booker - Benjamin Booker; 6. You - Donavon Frankenreiter - Start Livin'; 7. Pueblo Nuevo - Buena Vista Social Club - Buena Vista Social Club; 8. Sea of Love - Cat Power - The Covers Record; 9. De Camino a La Vereda - Buena Vista Social Club - Buena Vista Social Club; 10. Depreston - Courtney Barnett - Sometimes I Sit and Think, And Sometimes I Just Sit","A. Fortunate Fool - Jack Johnson - Brushfire Fairytales; B. Red Wine, Mistakes, Mythology - Jack Johnson - To The Sea; C. Flake - Jack Johnson - Brushfire Fairytales; D. Enemy - Jack Johnson - Sleep Through The Static; E. Flake - Live - Jack Johnson - Brushfire Fairytales; F. Supposed To Be - Jack Johnson - Sing-A-Longs & Lullabies For The Film Curious George; G. I Got You - Jack Johnson - From Here To Now To You; H. Better Together - Live - Jack Johnson - Jack Johnson & Friends: Best Of Kokua Festival; I. Angel - Jack Johnson - Sleep Through The Static; J. All At Once - Jack Johnson - Sleep Through The Static",9,C,C,1,0.472,0.964
12424,196994,6,G,"[85328, 199169, 55809, 137429, 197701, 97691, 130454, 203045, 117499, 1711]","[2348, 46137, 33285, 53659, 101383, 75345, 196994, 63637, 212355, 85104]",1. A Place In the Choir - Celtic Thunder - Heritage; 2. Red Is the Rose (feat. Orla Fallon) - Tommy Fleming - The Platinum Collection; 3. If You Believe - Lisa Kelly - Tinker Bell and the Lost Treasure; 4. Stand and Deliver - Celtic Thunder - Storm; 5. Dark Sky Island - Enya - Dark Sky Island; 6. If I Could Be Where You Are - Enya - Amarantine; 7. Storms In Africa - 2009 Remastered Version - Enya - Watermark; 8. The Mountains of Mourne - Celtic Thunder - The Show; 9. When You Wish Upon A Star - Celtic Woman - Lullaby; 10. Fallen Embers - Enya - A Day Without Rain,"A. Cold - Arizona Zervas - Cold; B. Botany Bay - Blaggards - Live in Texas; C. Still With Me - Seven Lions Remix - Tritonal - Piercing The Quiet Remixed - The Extended Mixes; D. Libre - Ricardo Arjona - Animal Nocturno; E. Took the Night - Alvaro Remix - Chelley - The Jersey Shore; F. Reflekt - Need To Feel Loved (Kurtern Remix) - Kurtern - Reflekt - Need to feel loved (Kurtern Remix); G. Ni Na La - Orla Fallon - My Land; H. Perfect Combination - Codes Remix - Kill The Noise - Roots Remixed; I. Superfriend - Rivers Cuomo - Alone- The Home Recordings Of Rivers Cuomo; J. Love and Run - Tiësto - Club Life, Vol. 3 - Stockholm (Spotify Exclusive)",0,G,G,1,0.472,0.964
4196,136200,5,F,"[16123, 79329, 166107, 153163, 140017, 172402, 210820, 164813, 34929, 28087]","[125071, 92992, 62210, 126643, 105222, 136200, 170034, 183556, 95797, 3737]","1. We Don't Need 'Em - Ryan Caraveo - Maybe They Were Wrong; 2. Life Goes On - Album Version (Edited) - 2Pac - Greatest Hits; 3. No Role Modelz - J. Cole - 2014 Forest Hills Drive; 4. Not Afraid - Eminem - Recovery; 5. Bounce Back - Big Sean - I Decided.; 6. Fame Is for Assholes (feat. Chiddy) - Hoodie Allen - Crew Cuts; 7. Take Me Home (feat. Bebe Rexha) - Cash Cash - Blood, Sweat & 3 Years; 8. Man Of The Year - ScHoolboy Q - Oxymoron; 9. Rewind (Last Song) - Cam Meekins - Stories from the Green Line; 10. No Interruption - Hoodie Allen - All American",A. Feels Like Magic - Ryan Caraveo - Feels Like Magic; B. Grim Reaper - Ryan Caraveo - Grim Reaper; C. Floating - Ryan Caraveo - Floating; D. Ten Times - Ryan Caraveo - Maybe They Were Wrong; E. Real Right Now - Ryan Caraveo - Maybe They Were Wrong; F. Alright - Ryan Caraveo - Alright; G. Theme Song - Ryan Caraveo - Swings; H. Never Did - Ryan Caraveo - Maybe They Were Wrong; I. My Grave - Ryan Caraveo - Maybe They Were Wrong; J. Tell 'Em That - Ryan Caraveo - Happy Now,9,D,D,0,0.472,0.964
11955,22832,9,J,"[80966, 163856, 139006, 100146, 142733, 130977, 404, 156706, 15023, 206609]","[103114, 175221, 135170, 37120, 94555, 168017, 29422, 28601, 51822, 22832]",1. Wait - Martin Jensen - Wait; 2. Just Kids - POWERS - Just Kids; 3. Slowly - Giraffage - Too Real; 4. Take Her Place (feat. A R I Z O N A) - Don Diablo - Take Her Place (feat. A R I Z O N A); 5. Unforgettable - Major Lazer Remix - French Montana - Unforgettable; 6. Losing my mind - Markvard - Losing my mind; 7. Snow In October - Chelsea Cutler - Snow In October EP; 8. Unspoken - Gill Chang - Words Unspoken; 9. Toluca Lake - Tep No - Toluca Lake; 10. Thin Floors And Tall Ceilings - ODESZA - A Moment Apart,A. Chemistry - Steve Void - Chemistry; B. Hold Up - The Raconteurs - Consolers Of The Lonely; C. Every Step Every Way - Majid Jordan - Majid Jordan; D. Never Been Better - Steve Void - Never Been Better; E. Wizard - Martin Garrix - Wizard; F. Heaven Knows - Deitrick Haddon - 7 Days; G. We Are the 21st Century Ambassadors of Peace & Magic - Foxygen - We Are the 21st Century Ambassadors of Peace & Magic; H. The Cake - John Powell - P.S. I Love You; I. Worth Fighting For (Meric Remix) - Rico & Miella - Worth Fighting For (Remixes); J. We Won't Leave You - Steve Void - We Won't Leave You,2,A,A,0,0.472,0.964
6127,186519,7,H,"[128710, 154718, 189106, 212545, 98196, 54440, 61202, 185812, 3974, 118626]","[137621, 26073, 198104, 104956, 38220, 14308, 25264, 186519, 111475, 146420]","1. Brand New Me - Alicia Keys - Girl On Fire; 2. Ching-A-Ling - Missy Elliott - Total Club Hits; 3. Closer - Kings of Leon - Only By The Night; 4. Bang Bang - Jessie J - My Everything; 5. Tommie Sunshine's Megasix Smash-Up - Katy Perry - Katy Perry - Teenage Dream: The Complete Confection; 6. Smooth Operator - Single Version - Sade - The Best Of Sade; 7. Impression - Matt Woods - Impression; 8. Winter Wonderland - Bonus Track - Jason Mraz - A Very Special Christmas 7; 9. Paint It, Black - Ciara - Paint It, Black; 10. Revelry - Kings of Leon - Only By The Night",A. Deep - Marian Hill - Sway; B. Lips - Marian Hill - Sway; C. Got It - Marian Hill - Sway; D. Down - Marian Hill - ACT ONE; E. Whisky - Marian Hill - Sway; F. Same Thing - Marian Hill - ACT ONE; G. Breathe Into Me - Marian Hill - ACT ONE; H. One Time - Marian Hill - Sway; I. Bout You - Marian Hill - ACT ONE; J. One Time - Aquilo Remix - Marian Hill - One Time,9,D,D,0,0.472,0.964
7097,29117,7,H,"[183304, 24205, 37966, 107331, 100920, 118632, 136411, 153800, 5474, 134405]","[155683, 93912, 175142, 28975, 56342, 161684, 182539, 29117, 70164, 134051]",1. Our Own House - MisterWives - Our Own House; 2. Hey Mami - Sylvan Esso - Sylvan Esso; 3. stranger than earth - Purity Ring - another eternity; 4. Seeing Stars - BØRNS - Candy; 5. Reflections - MisterWives - Our Own House; 6. Sun Shy - Dresses - Sun Shy; 7. Broken Heart - Dr. Dog - B-Room; 8. Shiver - Lucy Rose - Like I Used To; 9. To Build A Home - The Cinematic Orchestra - Ma Fleur; 10. Drop the Game - Flume - Drop the Game - EP,"A. THISKIDSNOTALRIGHT - AWOLNATION - Megalithic Symphony; B. People - AWOLNATION - Megalithic Symphony; C. Megalithic Symphony - AWOLNATION - Megalithic Symphony; D. I'm On Fire - From The ""Fifty Shades of Grey"" Soundtrack - AWOLNATION - Fifty Shades Of Grey; E. Soul Wars - Live in Salzburg, Austria - AWOLNATION - Megalithic Symphony; F. All I Need - AWOLNATION - Megalithic Symphony; G. Run - AWOLNATION - Run; H. Hollow Moon (Bad Wolf) - AWOLNATION - Run; I. Knights Of Shame - AWOLNATION - Megalithic Symphony; J. Sail - Feed Me Luxe Remix - AWOLNATION - Megalithic Symphony",9,G,G,0,0.472,0.964
1269,28311,6,G,"[163192, 27789, 127483, 87546, 153205, 70606, 88981, 88695, 20599, 66890]","[212056, 38504, 144553, 147867, 166104, 151628, 28311, 4391, 121516, 181523]",1. In 2 Minds - Kromestar - DJ-Kicks (Photek); 2. Mr Bad News - Clark Remix - Milanese - Adapt; 3. Saliva - Viktor Vaughn - Vaudeville Villain; 4. What They Want (feat. Svnah) - Jinco - What They Want (feat. Svnah); 5. Poison Lips - Vitalic - Flashmob; 6. Solar Detroit - Maceo Plex - Solar Sampler; 7. With You (Jai Wolf Remix) - Dirty South - With You (The Remixes); 8. Death 9000 - Mux Mool - Skulltaste; 9. Love Yourself - Mary J. Blige - Strength Of A Woman; 10. Money (Alchemist Remix) - Easy Star All-Stars - Dubber Side of the Moon (Bonus Track Version),"A. Thuggin’ - Freddie Gibbs - Piñata; B. Deeper - Freddie Gibbs - Piñata; C. Pronto - Freddie Gibbs - Pronto - EP; D. Knicks - Freddie Gibbs - Piñata; E. Barely M.A.D.E. It (feat. B.J. The Chicago Kid) - Freddie Gibbs - Cold Day In Hell; F. High (feat. Danny Brown) - Freddie Gibbs - Piñata; G. 20 Karat Jesus - Freddie Gibbs - You Only Live 2wice; H. Careless - Freddie Gibbs - Shadow of a Doubt; I. High - Freddie Gibbs - Piñata Beats; J. Robes (feat. Domo Genesis, Earl Sweatshirt) - Freddie Gibbs - Piñata",9,J,J,0,0.472,0.964
6816,91751,9,J,"[72184, 20905, 25237, 127247, 113103, 32903, 21506, 151370, 1739, 15406]","[99289, 143288, 23250, 110349, 142984, 178428, 136451, 87658, 155741, 91751]",1. Brand New Start - Concrete Knives - Be Your Own King; 2. Take Me Higher - Cut Copy - Free Your Mind; 3. Take a Walk - Passion Pit - Gossamer; 4. Pursuit of Happiness - Lissie - Covered up with Flowers; 5. Hearts Like Ours - The Naked And Famous - In Rolling Waves; 6. These Days - The Black Keys - Brothers; 7. Like The Wind - NONONO - We Are Only What We Feel; 8. Make It Up - The Blow - The Blow; 9. Two Chords - Summer Camp - Summer Camp; 10. Ça plane pour moi - Team Genius - Loud Songs - EP,"A. Zombies - Childish Gambino - ""Awaken, My Love!""; B. Sober - Childish Gambino - Kauai; C. Hold You Down - Childish Gambino - Camp; D. Terrified - Childish Gambino - ""Awaken, My Love!""; E. Boogieman - Childish Gambino - ""Awaken, My Love!""; F. III. urn - Childish Gambino - because the internet; G. That Power - Childish Gambino - Camp; H. Pop Thieves (Make It Feel Good) - Childish Gambino - Kauai; I. Letter Home - Childish Gambino - Camp; J. Heartbeat - Childish Gambino - Camp",9,J,J,1,0.472,0.964
12308,108595,6,G,"[51772, 151536, 147759, 74772, 163356, 60794, 36870, 132370, 59100, 19512]","[46729, 125801, 58168, 155259, 63010, 58698, 108595, 12432, 6334, 32464]",1. Thrash Unreal - Against Me! - New Wave; 2. Erase Your Social - Lil Uzi Vert - The Perfect LUV Tape; 3. The Summer Place - Fountains Of Wayne - Sky Full of Holes; 4. Weekend Warriors - A Change of Pace - Prepare the Masses; 5. Unforgettable - French Montana - Jungle Rules; 6. Long Road (feat. Evan Anderson) - Sol - The Headspace Traveler; 7. Children - Robert Miles - Dance Vault Mixes - Children; 8. Touchdown (Island Love Version) - Garrett Douglas - Touchdown - Single; 9. The Mother We Share - CHVRCHES - The Bones Of What You Believe; 10. Pennywise Tribute - Bassnectar - Vava Voom,A. Kill Jill - Big Boi - BOOMIVERSE; B. Fo Yo Sorrows - Big Boi - Sir Lucious Left Foot...The Son Of Chico Dusty; C. Dez Only 1 - Big Boi - A S.W.A.T. Healin' Ritual; D. Get Wit It - Big Boi - BOOMIVERSE; E. Shoes For Running - Big Boi - Vicious Lies and Dangerous Rumors; F. Shine Blockas - Big Boi - Sir Lucious Left Foot...The Son Of Chico Dusty; G. Shutterbugg - Big Boi - Sir Lucious Left Foot...The Son Of Chico Dusty; H. Chocolate - Big Boi - BOOMIVERSE; I. Thom Pettie - Big Boi - Vicious Lies and Dangerous Rumors; J. Lines - Big Boi - Vicious Lies and Dangerous Rumors,9,A,A,0,0.472,0.964
897,126486,5,F,"[144999, 52379, 55353, 179123, 189370, 65343, 155102, 6340, 56227, 71673]","[123265, 48895, 141233, 67964, 112732, 126486, 178851, 153591, 15254, 142099]",1. Happy - John Fullbright - Songs; 2. Coffee - Sylvan Esso - Sylvan Esso; 3. You're The One For Me - Great Good Fine Ok - Body Diamond; 4. Bloodsport - Raleigh Ritchie - Black and Blue - EP; 5. Shriek - Wye Oak - Shriek; 6. Take Me To Church - Hozier - Hozier; 7. Nobody's Empire - Belle & Sebastian - Girls in Peacetime Want to Dance; 8. Gooey - Glass Animals - ZABA; 9. The Devil Is All Around - Shovels & Rope - Swimmin' Time; 10. Happy Idiot - TV On The Radio - Seeds,"A. After The Afterparty (feat. Lil Yachty) - Charli XCX - After The Afterparty (feat. Lil Yachty); B. Break The Rules - Tiësto Remix - Charli XCX - Break The Rules; C. Boys - Charli XCX - Boys; D. Trophy - Charli XCX - Vroom Vroom EP; E. So Far Away - Charli XCX - True Romance; F. Break The Rules - Charli XCX - SUCKER; G. SuperLove - Charli XCX - SuperLove; H. Vroom Vroom - Charli XCX - Vroom Vroom EP; I. Kingdom - From ""The Hunger Games: Mockingjay Part 1"" Soundtrack - Charli XCX - Die Tribute von Panem - Mockingjay Teil 1; J. Dreamer - Charli XCX - Number 1 Angel",9,F,F,1,0.472,0.964
5087,181857,9,J,"[134559, 183091, 169972, 197818, 134498, 75409, 143970, 101, 39193, 21621]","[76599, 119193, 164944, 150985, 13281, 196908, 83242, 192070, 46326, 181857]","1. The Hardest Part - Coldplay - X & Y; 2. Reptilia - The Strokes - Room On Fire; 3. Red Eyes And Tears - Black Rebel Motorcycle Club - B.R.M.C.; 4. Lost! - Coldplay - Viva La Vida Or Death And All His Friends; 5. Take, Take, Take - The White Stripes - Get Behind Me Satan; 6. Human - The Killers - Day & Age; 7. Yellow - Coldplay - Parachutes; 8. Too Afraid To Love You - The Black Keys - Brothers; 9. Swallowed In The Sea - Coldplay - X & Y; 10. Square One - Coldplay - X & Y","A. Little Ghost - The White Stripes - Get Behind Me Satan; B. Effect And Cause - The White Stripes - Icky Thump; C. When I Hear My Name - The White Stripes - The White Stripes; D. Girl, You Have No Faith In Medicine - The White Stripes - Elephant; E. Hotel Yorba - The White Stripes - Hotel Yorba; F. 300 M.P.H Torrential Outpour Blues - The White Stripes - Icky Thump; G. Little Bird - The White Stripes - De Stijl; H. There's No Home For You Here - The White Stripes - Elephant; I. Apple Blossom - The White Stripes - De Stijl; J. Do - The White Stripes - The White Stripes",9,A,A,0,0.472,0.964
1330,195030,1,B,"[8383, 31492, 165041, 152263, 109461, 63407, 75653, 161782, 117325, 155263]","[10092, 195030, 32002, 2434, 118585, 196665, 192782, 24865, 105942, 132715]",1. Scandal of Grace - Hillsong United - Zion; 2. Wake - Studio Version - Hillsong Young & Free - We Are Young & Free; 3. One Thing Remains (Radio Version) [feat. Kristian Stanfill] - Passion - One Thing Remains (Radio Version) [feat. Kristian Stanfill]; 4. It Is What It Is - Lecrae - Church Clothes 3; 5. Messengers - Lecrae - Anomaly; 6. Our God - Chris Tomlin - And If Our God Is For Us...; 7. What A Beautiful Name - Hillsong Worship - What A Beautiful Name; 8. Only King Forever - Elevation Worship - Only King Forever; 9. Everywhere I Go - Tim Timmons - Awake Our Souls; 10. Church Clap - KB - Weight & Glory,A. Wish - Lecrae - Anomaly; B. Hammer Time - Lecrae - All Things Work Together; C. Sidelines - Lecrae - Church Clothes 3; D. Runners - Lecrae - Anomaly; E. Nothin' - Lecrae - Real Talk; F. Higher (feat. Tenth Avenue North) - Lecrae - Gravity (Digital Deluxe); G. Co-Sign Pt 2 - Lecrae - Church Clothes Vol. 2; H. Truth - Lecrae - Rebel; I. The Truth - Lecrae - After the Music Stops; J. Send Me - Lecrae - After the Music Stops,9,A,A,0,0.472,0.964
9677,206672,9,J,"[84762, 60450, 139707, 50980, 36715, 7242, 37791, 184263, 130426, 181243]","[108473, 6417, 94120, 181955, 194933, 66249, 74560, 124487, 65484, 206672]",1. Walk Softly - Barefoot Truth - Walk Softly...; 2. Breakin' up - The Palms - Sway; 3. At the Flamingo Bar - Parov Stelar Trio - The Invisible Girl; 4. back again - Flor - come out. you're hiding; 5. No Matter Who - Margaret Glaspy - Emotions And Math; 6. Count Me In - Rebelution - Count Me In; 7. Broken Arrows - Avicii - Stories; 8. Seeing All Red - Shakey Graves - Shakey Graves And The Horse He Rode In On (Nobody's Fool and The Donor Blues EP); 9. First Class - Rainbow Kitten Surprise - Seven + Mary; 10. Getting Ready to Get Down - Josh Ritter - Sermon on the Rocks,A. The Big Ocean - Ben Sollee - Maidentrip (Original Motion Picture Score); B. Cajun Navy (feat. Jordon Ellis) - Ben Sollee - Infowars (feat. Jordon Ellis); C. A Change Is Gonna Come - Ben Sollee - Learning to Bend; D. Letting Go - Ben Sollee - Letting Go; E. Growing Up - Ben Sollee - Maidentrip (Original Motion Picture Score); F. Shut up World (Extended) - Ben Sollee - Maidentrip (Original Motion Picture Score); G. Prettiest Tree on the Mountain - Ben Sollee - Learning to Bend; H. Letting Go (Thomas Jack Remix) - Ben Sollee - Letting Go (Thomas Jack Remix); I. A Few Honest Words - Ben Sollee - Learning to Bend; J. Pieces of You - Ben Sollee - Ben Sollee and Kentucky Native,9,I,I,0,0.472,0.964
10210,196555,7,H,"[98682, 166225, 123490, 193876, 30363, 162147, 150006]","[13319, 3083, 63286, 172919, 6194, 142683, 74786, 196555, 29822, 1100]",1. Baba O'Riley - The Who - Who's Next; 2. Pinball Wizard - The Who - Tommy; 3. Sunshine Of Your Love - Cream - Disraeli Gears; 4. White Room - Cream - Wheels Of Fire; 5. Who Are You - The Who - Who Are You; 6. Beast Of Burden - Remastered - The Rolling Stones - Some Girls; 7. Gimme Shelter - The Rolling Stones - Let It Bleed,"A. Wild Horses - Remastered - The Rolling Stones - Sticky Fingers; B. Sister Morphine - Remastered - The Rolling Stones - Sticky Fingers; C. Don't Be A Stranger - The Rolling Stones - Some Girls; D. 19th Nervous Breakdown - Remastered 2002 - The Rolling Stones - Big Hits (High Tide and Green Grass); E. Do You Think I Really Care - The Rolling Stones - Some Girls; F. Hand Of Fate - Remastered - The Rolling Stones - Black And Blue; G. I'm Free - Remastered 2002 - The Rolling Stones - Out Of Our Heads; H. (I Can't Get No) Satisfaction - Mono Version / Remastered 2002 - The Rolling Stones - Out Of Our Heads; I. Streets Of Love - Remastered - The Rolling Stones - A Bigger Bang; J. Have You Seen Your Mother, Baby, Standing In The Shadow? - Stereo Version - The Rolling Stones - Flowers",9,A,A,0,0.472,0.964
7558,149293,8,I,"[35958, 195275, 57754, 37057, 169002, 137226, 207591, 3951, 167641, 89474]","[134655, 36719, 110982, 119533, 77381, 175185, 91948, 113456, 149293, 200722]",1. Black Man In A White World - Michael Kiwanuka - Love & Hate; 2. Amazing Grace - Single Version - Mahalia Jackson - In My Home Over There; 3. Easy Ride - Relatively Clean Rivers - Relatively Clean Rivers; 4. The Big Idea - Black Books - Black Books; 5. Rail Band - Rail Band - Orchestre Rail Band De Bamako; 6. 3WW - alt-J - RELAXER; 7. In a Black Out - Hamilton Leithauser + Rostam - I Had A Dream That You Were Mine; 8. No Destruction - Foxygen - We Are the 21st Century Ambassadors of Peace & Magic; 9. Your Love Will Blow Me Away When My Heart Aches - Son Little - Things I Forgot; 10. Be Careful With a Fool - Johnny Winter - Johnny Winter,A. Suzanne - Leonard Cohen - Songs; B. Fear Of The Dark - 1998 Remastered Version - Iron Maiden - Fear Of The Dark; C. Lift Up Your Face - Third Day - Move; D. Make A Way - Live - Jesus Culture - Love Has A Name; E. Everything I See - George Strait - Cold Beer Conversation; F. It's On - Eazy-E - It's On (Dr. Dre) 187um Killa; G. Harlot - Misun - Superstitions; H. Wander With Me - Tom Misch - Beat Tape 2; I. If You Ain't Been To Houston - Lonesome Sundown - Been Gone Too Long; J. Sueles Dejarme Solo - Soda Stereo - Originales - 20 Exitos,0,H,H,0,0.472,0.964
6105,120683,5,F,"[40468, 161108, 191690, 10173, 59254, 39939, 33944, 149747, 69025, 78311]","[115891, 158931, 108206, 104998, 180169, 120683, 153486, 41779, 187625, 71307]",1. The Fruit Man - Ween - La Cucaracha; 2. Japanese Cowboy - Ween - 12 Golden Country Greats; 3. L.M.L.Y.P. (Live at John & Peter's) - Ween - GodWeenSatan: Live; 4. The Blarney Stone - Ween - The Mollusk; 5. Sorry Charlie - Ween - The Pod; 6. Papa Zit - Ween - God Ween Satan: The Oneness [Anniversary Edition]; 7. Ice Castles - Live - Ween - Live at Stubb's; 8. I Play It Off Legit - Ween - Pure Guava; 9. Fiesta - Ween - La Cucaracha; 10. Happy Colored Marbles - Ween - Quebec,A. Couleur café - Serge Gainsbourg - Gainsbourg percussions; B. Loop de Loop - Ween - Spongebob Squarepants - Original Theme Highlights; C. Only Right Now - Capotal - BLESS Vol. 1; D. Time To Win - Gary Myrick - Language; E. One Star Flag - Casey Donahew - Double-Wide Dream; F. Fluffy - Ween - 12 Golden Country Greats; G. Im Rauch - Bohren & Der Club Of Gore - Piano Nights; H. Water for Chocolate featuring Souldrop - Kinny - Idle Forest of Chit Chat; I. Stuck In The South - Adia Victoria - Beyond The Bloodhounds; J. The Wings - Gustavo Santaolalla - Brokeback Mountain Soundtrack,1,B,B,0,0.472,0.964
