dataset,category_set,set_size,support,support_ratio
pog_dense,1199c4654170f33208d7932d7d2587a5|664162d351ab59ea042546db288bbf7c|95c3a26ab13f3ec5cd28a281e3685e7b|c024d6d8b2a5878439b85d8146a91239|fc528592c3858f90196fbfacc814f235,5,1,3.3685912551371016e-05
pog_dense,2450d5bfc87a1f5b96e2837f5c87a70c|64fe11119537f0ea81cfb5e4d54b3c71|664162d351ab59ea042546db288bbf7c|95c3a26ab13f3ec5cd28a281e3685e7b|c024d6d8b2a5878439b85d8146a91239,5,1,3.3685912551371016e-05
pog_dense,664162d351ab59ea042546db288bbf7c|852a581f78e4f4d7ecf9972a038e440c|b608ccb44928992e75009892971acd46|e89e92593584db62ee08a1502919819d|fc528592c3858f90196fbfacc814f235,5,1,3.3685912551371016e-05
pog_dense,0ab410a4baf435f5b6496cb061c11dc1|2b28f4772c30b8544c742f6a349a06b3|46eacb79120159c0d446c08e1f671b0f|b608ccb44928992e75009892971acd46,4,1,3.3685912551371016e-05
pog_dense,0ab410a4baf435f5b6496cb061c11dc1|2450d5bfc87a1f5b96e2837f5c87a70c|3afab60a60abe737c6b12772e0fcec0a|44187dfef4ed2dd3669957cc9592514e|b608ccb44928992e75009892971acd46,5,1,3.3685912551371016e-05
pog_dense,77c9c3bb3736bf7ba3a3d36b532f6962|852a581f78e4f4d7ecf9972a038e440c|95c3a26ab13f3ec5cd28a281e3685e7b|b6f318187d9a7cf416a2e84fc24349aa,4,1,3.3685912551371016e-05
pog_dense,126c091a8ff171f694733a624089e68a|2450d5bfc87a1f5b96e2837f5c87a70c|a68b85f0e84cbac87f49f5483e16fb6d,3,1,3.3685912551371016e-05
pog_dense,44187dfef4ed2dd3669957cc9592514e|664162d351ab59ea042546db288bbf7c|a6cd655d1645f38869be793d5fb194cb|de802e3a05e11e88ddd894aa58e0f4d9,4,1,3.3685912551371016e-05
pog_dense,1199c4654170f33208d7932d7d2587a5|2b28f4772c30b8544c742f6a349a06b3|b608ccb44928992e75009892971acd46,3,1,3.3685912551371016e-05
pog_dense,126c091a8ff171f694733a624089e68a|46eacb79120159c0d446c08e1f671b0f|64fe11119537f0ea81cfb5e4d54b3c71|95c3a26ab13f3ec5cd28a281e3685e7b|c024d6d8b2a5878439b85d8146a91239,5,1,3.3685912551371016e-05
pog_dense,44187dfef4ed2dd3669957cc9592514e|46eacb79120159c0d446c08e1f671b0f|58f1ddb77bfc5576db30fa20e53111fa,3,1,3.3685912551371016e-05
pog_dense,3afab60a60abe737c6b12772e0fcec0a|64fe11119537f0ea81cfb5e4d54b3c71|95c3a26ab13f3ec5cd28a281e3685e7b|b608ccb44928992e75009892971acd46,4,1,3.3685912551371016e-05
pog_dense,126c091a8ff171f694733a624089e68a|95c3a26ab13f3ec5cd28a281e3685e7b|a6cd655d1645f38869be793d5fb194cb|bc11aa63d5a69b1b0f90c34fd2c62102|c6ba1690407cbd175f036694488a914e,5,1,3.3685912551371016e-05
pog_dense,64fe11119537f0ea81cfb5e4d54b3c71|a68b85f0e84cbac87f49f5483e16fb6d|b608ccb44928992e75009892971acd46,3,1,3.3685912551371016e-05
pog_dense,08734b0d499542a3a0ae060fb5597d09|3afab60a60abe737c6b12772e0fcec0a|664162d351ab59ea042546db288bbf7c|95c3a26ab13f3ec5cd28a281e3685e7b,4,1,3.3685912551371016e-05
pog_dense,2b28f4772c30b8544c742f6a349a06b3|664162d351ab59ea042546db288bbf7c|8476c833956c74092868c24514562b0b|a6cd655d1645f38869be793d5fb194cb,4,1,3.3685912551371016e-05
pog_dense,1199c4654170f33208d7932d7d2587a5|841c8877534da01768696cd2375bab70|95c3a26ab13f3ec5cd28a281e3685e7b,3,1,3.3685912551371016e-05
pog_dense,2450d5bfc87a1f5b96e2837f5c87a70c|64fe11119537f0ea81cfb5e4d54b3c71|841c8877534da01768696cd2375bab70|852a581f78e4f4d7ecf9972a038e440c|95c3a26ab13f3ec5cd28a281e3685e7b|c024d6d8b2a5878439b85d8146a91239,6,1,3.3685912551371016e-05
pog_dense,03bfc1d4783966c69cc6aef8247e0103|19125833f147d19800e3aa39ecfc76c2|7c3f3d05228e2ee51736f64757cfb385|814ed433f7b89cef654140214dfdaab5,4,1,3.3685912551371016e-05
pog_dense,3afab60a60abe737c6b12772e0fcec0a|44187dfef4ed2dd3669957cc9592514e|46eacb79120159c0d446c08e1f671b0f|b608ccb44928992e75009892971acd46|fc528592c3858f90196fbfacc814f235,5,1,3.3685912551371016e-05
pog_dense,022ab423f035b47ac0af5046c51ed093|126c091a8ff171f694733a624089e68a|664162d351ab59ea042546db288bbf7c|8476c833956c74092868c24514562b0b|95c3a26ab13f3ec5cd28a281e3685e7b|fc528592c3858f90196fbfacc814f235,6,1,3.3685912551371016e-05
pog_dense,2b28f4772c30b8544c742f6a349a06b3|3e600277f4bf92983bf6fcb0ac09e0d7|664162d351ab59ea042546db288bbf7c|6eb82f81b7105a1112fec1bb3c8dd62b,4,1,3.3685912551371016e-05
pog_dense,46eacb79120159c0d446c08e1f671b0f|852a581f78e4f4d7ecf9972a038e440c|95c3a26ab13f3ec5cd28a281e3685e7b|c024d6d8b2a5878439b85d8146a91239,4,1,3.3685912551371016e-05
pog_dense,022ab423f035b47ac0af5046c51ed093|126c091a8ff171f694733a624089e68a|fbf269b6cc339b080853c548156a1050,3,1,3.3685912551371016e-05
pog_dense,126c091a8ff171f694733a624089e68a|46eacb79120159c0d446c08e1f671b0f|a68b85f0e84cbac87f49f5483e16fb6d|a6cd655d1645f38869be793d5fb194cb,4,1,3.3685912551371016e-05
pog_dense,126c091a8ff171f694733a624089e68a|44187dfef4ed2dd3669957cc9592514e|664162d351ab59ea042546db288bbf7c|a68b85f0e84cbac87f49f5483e16fb6d,4,1,3.3685912551371016e-05
pog_dense,126c091a8ff171f694733a624089e68a|64fe11119537f0ea81cfb5e4d54b3c71|a6cd655d1645f38869be793d5fb194cb|bc11aa63d5a69b1b0f90c34fd2c62102,4,1,3.3685912551371016e-05
pog_dense,44187dfef4ed2dd3669957cc9592514e|664162d351ab59ea042546db288bbf7c|b608ccb44928992e75009892971acd46|de802e3a05e11e88ddd894aa58e0f4d9,4,1,3.3685912551371016e-05
pog_dense,126c091a8ff171f694733a624089e68a|664162d351ab59ea042546db288bbf7c|95c3a26ab13f3ec5cd28a281e3685e7b|b608ccb44928992e75009892971acd46|b6f318187d9a7cf416a2e84fc24349aa,5,1,3.3685912551371016e-05
pog_dense,0ab410a4baf435f5b6496cb061c11dc1|126c091a8ff171f694733a624089e68a|6eb82f81b7105a1112fec1bb3c8dd62b|b608ccb44928992e75009892971acd46,4,1,3.3685912551371016e-05
pog_dense,2637918fb4c6fbe3432dab045d841406|3e600277f4bf92983bf6fcb0ac09e0d7|b608ccb44928992e75009892971acd46|de802e3a05e11e88ddd894aa58e0f4d9,4,1,3.3685912551371016e-05
pog_dense,126c091a8ff171f694733a624089e68a|664162d351ab59ea042546db288bbf7c|841c8877534da01768696cd2375bab70|95c3a26ab13f3ec5cd28a281e3685e7b|e89e92593584db62ee08a1502919819d,5,1,3.3685912551371016e-05
pog_dense,126c091a8ff171f694733a624089e68a|64fe11119537f0ea81cfb5e4d54b3c71|664162d351ab59ea042546db288bbf7c|a6cd655d1645f38869be793d5fb194cb,4,1,3.3685912551371016e-05
pog_dense,19125833f147d19800e3aa39ecfc76c2|856a563554cc6f5b2bac63e3e8ff10b5|c6342df4744ae61888fa993d281972d7,3,1,3.3685912551371016e-05
pog_dense,6eb82f81b7105a1112fec1bb3c8dd62b|852a581f78e4f4d7ecf9972a038e440c|95c3a26ab13f3ec5cd28a281e3685e7b|b608ccb44928992e75009892971acd46,4,1,3.3685912551371016e-05
pog_dense,8585a77eaebc91282b433359863cb569|95c3a26ab13f3ec5cd28a281e3685e7b|fc528592c3858f90196fbfacc814f235,3,1,3.3685912551371016e-05
pog_dense,2450d5bfc87a1f5b96e2837f5c87a70c|664162d351ab59ea042546db288bbf7c|852a581f78e4f4d7ecf9972a038e440c|95c3a26ab13f3ec5cd28a281e3685e7b|c024d6d8b2a5878439b85d8146a91239,5,1,3.3685912551371016e-05
pog_dense,126c091a8ff171f694733a624089e68a|3e600277f4bf92983bf6fcb0ac09e0d7|6eb82f81b7105a1112fec1bb3c8dd62b|fbf269b6cc339b080853c548156a1050,4,1,3.3685912551371016e-05
pog_dense,19125833f147d19800e3aa39ecfc76c2|3afab60a60abe737c6b12772e0fcec0a|841c8877534da01768696cd2375bab70|95c3a26ab13f3ec5cd28a281e3685e7b|bc11aa63d5a69b1b0f90c34fd2c62102|fc528592c3858f90196fbfacc814f235,6,1,3.3685912551371016e-05
pog_dense,126c091a8ff171f694733a624089e68a|b608ccb44928992e75009892971acd46|fbf269b6cc339b080853c548156a1050|fc528592c3858f90196fbfacc814f235,4,1,3.3685912551371016e-05
pog_dense,126c091a8ff171f694733a624089e68a|46eacb79120159c0d446c08e1f671b0f|664162d351ab59ea042546db288bbf7c|95c3a26ab13f3ec5cd28a281e3685e7b|a68b85f0e84cbac87f49f5483e16fb6d|fc528592c3858f90196fbfacc814f235,6,1,3.3685912551371016e-05
pog_dense,3afab60a60abe737c6b12772e0fcec0a|664162d351ab59ea042546db288bbf7c|95c3a26ab13f3ec5cd28a281e3685e7b|a68b85f0e84cbac87f49f5483e16fb6d|b608ccb44928992e75009892971acd46,5,1,3.3685912551371016e-05
pog_dense,022ab423f035b47ac0af5046c51ed093|126c091a8ff171f694733a624089e68a|841c8877534da01768696cd2375bab70|95c3a26ab13f3ec5cd28a281e3685e7b,4,1,3.3685912551371016e-05
pog_dense,2450d5bfc87a1f5b96e2837f5c87a70c|664162d351ab59ea042546db288bbf7c|95c3a26ab13f3ec5cd28a281e3685e7b|a68b85f0e84cbac87f49f5483e16fb6d|b608ccb44928992e75009892971acd46,5,1,3.3685912551371016e-05
pog_dense,3e600277f4bf92983bf6fcb0ac09e0d7|852a581f78e4f4d7ecf9972a038e440c|95c3a26ab13f3ec5cd28a281e3685e7b|b608ccb44928992e75009892971acd46,4,1,3.3685912551371016e-05
pog_dense,126c091a8ff171f694733a624089e68a|46eacb79120159c0d446c08e1f671b0f|664162d351ab59ea042546db288bbf7c|a68b85f0e84cbac87f49f5483e16fb6d,4,1,3.3685912551371016e-05
pog_dense,126c091a8ff171f694733a624089e68a|2450d5bfc87a1f5b96e2837f5c87a70c|6eb82f81b7105a1112fec1bb3c8dd62b|95c3a26ab13f3ec5cd28a281e3685e7b|b608ccb44928992e75009892971acd46,5,1,3.3685912551371016e-05
pog_dense,08734b0d499542a3a0ae060fb5597d09|2b28f4772c30b8544c742f6a349a06b3|3e600277f4bf92983bf6fcb0ac09e0d7|b608ccb44928992e75009892971acd46,4,1,3.3685912551371016e-05
pog_dense,0ab410a4baf435f5b6496cb061c11dc1|126c091a8ff171f694733a624089e68a|664162d351ab59ea042546db288bbf7c|8476c833956c74092868c24514562b0b|a6cd655d1645f38869be793d5fb194cb,5,1,3.3685912551371016e-05
pog_dense,126c091a8ff171f694733a624089e68a|44187dfef4ed2dd3669957cc9592514e|8476c833956c74092868c24514562b0b|95c3a26ab13f3ec5cd28a281e3685e7b,4,1,3.3685912551371016e-05
pog_dense,08734b0d499542a3a0ae060fb5597d09|664162d351ab59ea042546db288bbf7c|b608ccb44928992e75009892971acd46|de802e3a05e11e88ddd894aa58e0f4d9,4,1,3.3685912551371016e-05
pog_dense,64fe11119537f0ea81cfb5e4d54b3c71|664162d351ab59ea042546db288bbf7c|8476c833956c74092868c24514562b0b|852a581f78e4f4d7ecf9972a038e440c|fc528592c3858f90196fbfacc814f235,5,1,3.3685912551371016e-05
pog_dense,022ab423f035b47ac0af5046c51ed093|126c091a8ff171f694733a624089e68a|664162d351ab59ea042546db288bbf7c|77c9c3bb3736bf7ba3a3d36b532f6962|841c8877534da01768696cd2375bab70|95c3a26ab13f3ec5cd28a281e3685e7b,6,1,3.3685912551371016e-05
pog_dense,664162d351ab59ea042546db288bbf7c|852a581f78e4f4d7ecf9972a038e440c|95c3a26ab13f3ec5cd28a281e3685e7b|b608ccb44928992e75009892971acd46|b6f318187d9a7cf416a2e84fc24349aa,5,1,3.3685912551371016e-05
pog_dense,1199c4654170f33208d7932d7d2587a5|126c091a8ff171f694733a624089e68a|664162d351ab59ea042546db288bbf7c|95c3a26ab13f3ec5cd28a281e3685e7b|b608ccb44928992e75009892971acd46,5,1,3.3685912551371016e-05
pog_dense,126c091a8ff171f694733a624089e68a|46eacb79120159c0d446c08e1f671b0f|64fe11119537f0ea81cfb5e4d54b3c71|841c8877534da01768696cd2375bab70|95c3a26ab13f3ec5cd28a281e3685e7b|a6cd655d1645f38869be793d5fb194cb|c024d6d8b2a5878439b85d8146a91239,7,1,3.3685912551371016e-05
pog_dense,2b28f4772c30b8544c742f6a349a06b3|664162d351ab59ea042546db288bbf7c|77c9c3bb3736bf7ba3a3d36b532f6962|95c3a26ab13f3ec5cd28a281e3685e7b|b608ccb44928992e75009892971acd46,5,1,3.3685912551371016e-05
pog_dense,2450d5bfc87a1f5b96e2837f5c87a70c|664162d351ab59ea042546db288bbf7c|77c9c3bb3736bf7ba3a3d36b532f6962|b608ccb44928992e75009892971acd46,4,1,3.3685912551371016e-05
pog_dense,3afab60a60abe737c6b12772e0fcec0a|664162d351ab59ea042546db288bbf7c|a6cd655d1645f38869be793d5fb194cb,3,1,3.3685912551371016e-05
pog_dense,2450d5bfc87a1f5b96e2837f5c87a70c|7b0b5e99f45560c0f83ee235d461ca04|852a581f78e4f4d7ecf9972a038e440c|95c3a26ab13f3ec5cd28a281e3685e7b,4,1,3.3685912551371016e-05
pog_dense,126c091a8ff171f694733a624089e68a|2637918fb4c6fbe3432dab045d841406|b608ccb44928992e75009892971acd46,3,1,3.3685912551371016e-05
pog_dense,126c091a8ff171f694733a624089e68a|2450d5bfc87a1f5b96e2837f5c87a70c|fbf269b6cc339b080853c548156a1050,3,1,3.3685912551371016e-05
pog_dense,126c091a8ff171f694733a624089e68a|594c45bd75088c708c8acb043ca9b377|fc528592c3858f90196fbfacc814f235,3,1,3.3685912551371016e-05
pog_dense,126c091a8ff171f694733a624089e68a|24ba242c5b46bb809b6ce85d8c6253e3|664162d351ab59ea042546db288bbf7c,3,1,3.3685912551371016e-05
pog_dense,19125833f147d19800e3aa39ecfc76c2|58f1ddb77bfc5576db30fa20e53111fa|83fb64f0af37f88a42f311549fb261cb|f38776a72637f9103f9229c5f2c92e41,4,1,3.3685912551371016e-05
pog_dense,3e600277f4bf92983bf6fcb0ac09e0d7|46eacb79120159c0d446c08e1f671b0f|664162d351ab59ea042546db288bbf7c|95c3a26ab13f3ec5cd28a281e3685e7b|b608ccb44928992e75009892971acd46,5,1,3.3685912551371016e-05
pog_dense,2b28f4772c30b8544c742f6a349a06b3|46eacb79120159c0d446c08e1f671b0f|841c8877534da01768696cd2375bab70|95c3a26ab13f3ec5cd28a281e3685e7b|b608ccb44928992e75009892971acd46,5,1,3.3685912551371016e-05
pog_dense,126c091a8ff171f694733a624089e68a|46eacb79120159c0d446c08e1f671b0f|7b0b5e99f45560c0f83ee235d461ca04,3,1,3.3685912551371016e-05
pog_dense,19125833f147d19800e3aa39ecfc76c2|72b059d86956ec93bbe2ae5a6622f4bd|ab493384339108f4d90b1ae4d5a5ee3d,3,1,3.3685912551371016e-05
pog_dense,126c091a8ff171f694733a624089e68a|3e600277f4bf92983bf6fcb0ac09e0d7|77c9c3bb3736bf7ba3a3d36b532f6962|a68b85f0e84cbac87f49f5483e16fb6d,4,1,3.3685912551371016e-05
pog_dense,664162d351ab59ea042546db288bbf7c|95c3a26ab13f3ec5cd28a281e3685e7b|b5512b7b61119e0a76d1f6b3bd6d2b94|b608ccb44928992e75009892971acd46|bc11aa63d5a69b1b0f90c34fd2c62102,5,1,3.3685912551371016e-05
pog_dense,126c091a8ff171f694733a624089e68a|19125833f147d19800e3aa39ecfc76c2|664162d351ab59ea042546db288bbf7c|fc528592c3858f90196fbfacc814f235,4,1,3.3685912551371016e-05
pog_dense,44187dfef4ed2dd3669957cc9592514e|b5512b7b61119e0a76d1f6b3bd6d2b94|fbf269b6cc339b080853c548156a1050,3,1,3.3685912551371016e-05
pog_dense,126c091a8ff171f694733a624089e68a|b608ccb44928992e75009892971acd46|c5a37fdeb54701aa580971fcfe834201,3,1,3.3685912551371016e-05
pog_dense,126c091a8ff171f694733a624089e68a|3e600277f4bf92983bf6fcb0ac09e0d7|44187dfef4ed2dd3669957cc9592514e|a68b85f0e84cbac87f49f5483e16fb6d,4,1,3.3685912551371016e-05
pog_dense,95c3a26ab13f3ec5cd28a281e3685e7b|b608ccb44928992e75009892971acd46|b6f318187d9a7cf416a2e84fc24349aa,3,1,3.3685912551371016e-05
pog_dense,2450d5bfc87a1f5b96e2837f5c87a70c|3afab60a60abe737c6b12772e0fcec0a|44187dfef4ed2dd3669957cc9592514e|664162d351ab59ea042546db288bbf7c|95c3a26ab13f3ec5cd28a281e3685e7b|b608ccb44928992e75009892971acd46,6,1,3.3685912551371016e-05
pog_dense,1199c4654170f33208d7932d7d2587a5|664162d351ab59ea042546db288bbf7c|852a581f78e4f4d7ecf9972a038e440c|a6cd655d1645f38869be793d5fb194cb|b608ccb44928992e75009892971acd46,5,1,3.3685912551371016e-05
pog_dense,022ab423f035b47ac0af5046c51ed093|08734b0d499542a3a0ae060fb5597d09|2b28f4772c30b8544c742f6a349a06b3|95c3a26ab13f3ec5cd28a281e3685e7b|a6cd655d1645f38869be793d5fb194cb,5,1,3.3685912551371016e-05
pog_dense,126c091a8ff171f694733a624089e68a|24ba242c5b46bb809b6ce85d8c6253e3|3e600277f4bf92983bf6fcb0ac09e0d7|664162d351ab59ea042546db288bbf7c|95c3a26ab13f3ec5cd28a281e3685e7b,5,1,3.3685912551371016e-05
pog_dense,126c091a8ff171f694733a624089e68a|19125833f147d19800e3aa39ecfc76c2|fbf269b6cc339b080853c548156a1050,3,1,3.3685912551371016e-05
pog_dense,19125833f147d19800e3aa39ecfc76c2|856a563554cc6f5b2bac63e3e8ff10b5|ecff24c1d93157b5c20fd73bb31faced,3,1,3.3685912551371016e-05
pog_dense,126c091a8ff171f694733a624089e68a|44187dfef4ed2dd3669957cc9592514e|664162d351ab59ea042546db288bbf7c|77c9c3bb3736bf7ba3a3d36b532f6962|841c8877534da01768696cd2375bab70|a6cd655d1645f38869be793d5fb194cb|b608ccb44928992e75009892971acd46,7,1,3.3685912551371016e-05
pog_dense,1199c4654170f33208d7932d7d2587a5|3e600277f4bf92983bf6fcb0ac09e0d7|664162d351ab59ea042546db288bbf7c|95c3a26ab13f3ec5cd28a281e3685e7b|a68b85f0e84cbac87f49f5483e16fb6d,5,1,3.3685912551371016e-05
pog_dense,126c091a8ff171f694733a624089e68a|2450d5bfc87a1f5b96e2837f5c87a70c|664162d351ab59ea042546db288bbf7c|841c8877534da01768696cd2375bab70|95c3a26ab13f3ec5cd28a281e3685e7b|c024d6d8b2a5878439b85d8146a91239,6,1,3.3685912551371016e-05
pog_dense,1199c4654170f33208d7932d7d2587a5|126c091a8ff171f694733a624089e68a|664162d351ab59ea042546db288bbf7c|841c8877534da01768696cd2375bab70|95c3a26ab13f3ec5cd28a281e3685e7b,5,1,3.3685912551371016e-05
pog_dense,3e600277f4bf92983bf6fcb0ac09e0d7|664162d351ab59ea042546db288bbf7c|852a581f78e4f4d7ecf9972a038e440c|b608ccb44928992e75009892971acd46|fbf269b6cc339b080853c548156a1050,5,1,3.3685912551371016e-05
pog_dense,2450d5bfc87a1f5b96e2837f5c87a70c|2b28f4772c30b8544c742f6a349a06b3|664162d351ab59ea042546db288bbf7c|8476c833956c74092868c24514562b0b|95c3a26ab13f3ec5cd28a281e3685e7b,5,1,3.3685912551371016e-05
pog_dense,19125833f147d19800e3aa39ecfc76c2|95c3a26ab13f3ec5cd28a281e3685e7b|a6cd655d1645f38869be793d5fb194cb|c6ba1690407cbd175f036694488a914e|de802e3a05e11e88ddd894aa58e0f4d9,5,1,3.3685912551371016e-05
pog_dense,08734b0d499542a3a0ae060fb5597d09|664162d351ab59ea042546db288bbf7c|b5512b7b61119e0a76d1f6b3bd6d2b94|b608ccb44928992e75009892971acd46|de802e3a05e11e88ddd894aa58e0f4d9,5,1,3.3685912551371016e-05
pog_dense,126c091a8ff171f694733a624089e68a|3e600277f4bf92983bf6fcb0ac09e0d7|64fe11119537f0ea81cfb5e4d54b3c71|664162d351ab59ea042546db288bbf7c,4,1,3.3685912551371016e-05
pog_dense,3afab60a60abe737c6b12772e0fcec0a|664162d351ab59ea042546db288bbf7c|841c8877534da01768696cd2375bab70|95c3a26ab13f3ec5cd28a281e3685e7b|bc11aa63d5a69b1b0f90c34fd2c62102|fc528592c3858f90196fbfacc814f235,6,1,3.3685912551371016e-05
pog_dense,12ba81fb3ad68ad5b21e4cec7be42666|44187dfef4ed2dd3669957cc9592514e|77c9c3bb3736bf7ba3a3d36b532f6962,3,1,3.3685912551371016e-05
pog_dense,2637918fb4c6fbe3432dab045d841406|664162d351ab59ea042546db288bbf7c|852a581f78e4f4d7ecf9972a038e440c|95c3a26ab13f3ec5cd28a281e3685e7b|fc528592c3858f90196fbfacc814f235,5,1,3.3685912551371016e-05
pog_dense,64fe11119537f0ea81cfb5e4d54b3c71|95c3a26ab13f3ec5cd28a281e3685e7b|de802e3a05e11e88ddd894aa58e0f4d9,3,1,3.3685912551371016e-05
pog_dense,08734b0d499542a3a0ae060fb5597d09|2b28f4772c30b8544c742f6a349a06b3|841c8877534da01768696cd2375bab70|95c3a26ab13f3ec5cd28a281e3685e7b|b608ccb44928992e75009892971acd46|fc528592c3858f90196fbfacc814f235,6,1,3.3685912551371016e-05
pog_dense,664162d351ab59ea042546db288bbf7c|95c3a26ab13f3ec5cd28a281e3685e7b|de802e3a05e11e88ddd894aa58e0f4d9|e89e92593584db62ee08a1502919819d|fc528592c3858f90196fbfacc814f235,5,1,3.3685912551371016e-05
pog_dense,2450d5bfc87a1f5b96e2837f5c87a70c|44187dfef4ed2dd3669957cc9592514e|664162d351ab59ea042546db288bbf7c|841c8877534da01768696cd2375bab70|95c3a26ab13f3ec5cd28a281e3685e7b|c024d6d8b2a5878439b85d8146a91239|de802e3a05e11e88ddd894aa58e0f4d9,7,1,3.3685912551371016e-05
pog_dense,022ab423f035b47ac0af5046c51ed093|95c3a26ab13f3ec5cd28a281e3685e7b|a6cd655d1645f38869be793d5fb194cb,3,1,3.3685912551371016e-05
pog_dense,08734b0d499542a3a0ae060fb5597d09|664162d351ab59ea042546db288bbf7c|de802e3a05e11e88ddd894aa58e0f4d9|fc528592c3858f90196fbfacc814f235,4,1,3.3685912551371016e-05
pog_dense,2b28f4772c30b8544c742f6a349a06b3|46eacb79120159c0d446c08e1f671b0f|664162d351ab59ea042546db288bbf7c|b5512b7b61119e0a76d1f6b3bd6d2b94|b608ccb44928992e75009892971acd46,5,1,3.3685912551371016e-05
pog_dense,022ab423f035b47ac0af5046c51ed093|3e600277f4bf92983bf6fcb0ac09e0d7|664162d351ab59ea042546db288bbf7c|95c3a26ab13f3ec5cd28a281e3685e7b,4,1,3.3685912551371016e-05
pog_dense,126c091a8ff171f694733a624089e68a|2450d5bfc87a1f5b96e2837f5c87a70c|64fe11119537f0ea81cfb5e4d54b3c71|841c8877534da01768696cd2375bab70,4,1,3.3685912551371016e-05
pog_dense,2b28f4772c30b8544c742f6a349a06b3|664162d351ab59ea042546db288bbf7c|95c3a26ab13f3ec5cd28a281e3685e7b|a6cd655d1645f38869be793d5fb194cb|b608ccb44928992e75009892971acd46,5,1,3.3685912551371016e-05
pog_dense,1199c4654170f33208d7932d7d2587a5|126c091a8ff171f694733a624089e68a|188ff8c06949a640ea5ac102e60941ec|a6cd655d1645f38869be793d5fb194cb,4,1,3.3685912551371016e-05
pog_dense,126c091a8ff171f694733a624089e68a|2450d5bfc87a1f5b96e2837f5c87a70c|44187dfef4ed2dd3669957cc9592514e|95c3a26ab13f3ec5cd28a281e3685e7b|c024d6d8b2a5878439b85d8146a91239,5,1,3.3685912551371016e-05
pog_dense,1199c4654170f33208d7932d7d2587a5|7b0b5e99f45560c0f83ee235d461ca04|b608ccb44928992e75009892971acd46,3,1,3.3685912551371016e-05
pog_dense,0ab410a4baf435f5b6496cb061c11dc1|126c091a8ff171f694733a624089e68a|3e600277f4bf92983bf6fcb0ac09e0d7|664162d351ab59ea042546db288bbf7c|83668c24f1cbd74fb8e01a243e79a3a0,5,1,3.3685912551371016e-05
pog_dense,664162d351ab59ea042546db288bbf7c|b608ccb44928992e75009892971acd46|de802e3a05e11e88ddd894aa58e0f4d9|fbf269b6cc339b080853c548156a1050,4,1,3.3685912551371016e-05
pog_dense,126c091a8ff171f694733a624089e68a|44187dfef4ed2dd3669957cc9592514e|77c9c3bb3736bf7ba3a3d36b532f6962,3,1,3.3685912551371016e-05
pog_dense,03bfc1d4783966c69cc6aef8247e0103|19125833f147d19800e3aa39ecfc76c2|b608ccb44928992e75009892971acd46,3,1,3.3685912551371016e-05
pog_dense,2450d5bfc87a1f5b96e2837f5c87a70c|b608ccb44928992e75009892971acd46|c024d6d8b2a5878439b85d8146a91239,3,1,3.3685912551371016e-05
pog_dense,19125833f147d19800e3aa39ecfc76c2|3afab60a60abe737c6b12772e0fcec0a|664162d351ab59ea042546db288bbf7c|95c3a26ab13f3ec5cd28a281e3685e7b|b608ccb44928992e75009892971acd46,5,1,3.3685912551371016e-05
pog_dense,126c091a8ff171f694733a624089e68a|19125833f147d19800e3aa39ecfc76c2|95c3a26ab13f3ec5cd28a281e3685e7b|b5512b7b61119e0a76d1f6b3bd6d2b94,4,1,3.3685912551371016e-05
pog_dense,126c091a8ff171f694733a624089e68a|188ff8c06949a640ea5ac102e60941ec|46eacb79120159c0d446c08e1f671b0f|fc528592c3858f90196fbfacc814f235,4,1,3.3685912551371016e-05
pog_dense,126c091a8ff171f694733a624089e68a|64fe11119537f0ea81cfb5e4d54b3c71|a6cd655d1645f38869be793d5fb194cb|c6ba1690407cbd175f036694488a914e,4,1,3.3685912551371016e-05
pog_dense,08734b0d499542a3a0ae060fb5597d09|126c091a8ff171f694733a624089e68a|3e600277f4bf92983bf6fcb0ac09e0d7|664162d351ab59ea042546db288bbf7c|6eb82f81b7105a1112fec1bb3c8dd62b,5,1,3.3685912551371016e-05
pog_dense,08734b0d499542a3a0ae060fb5597d09|126c091a8ff171f694733a624089e68a|44187dfef4ed2dd3669957cc9592514e|46eacb79120159c0d446c08e1f671b0f|664162d351ab59ea042546db288bbf7c|a6cd655d1645f38869be793d5fb194cb,6,1,3.3685912551371016e-05
pog_dense,126c091a8ff171f694733a624089e68a|664162d351ab59ea042546db288bbf7c|95c3a26ab13f3ec5cd28a281e3685e7b|bc11aa63d5a69b1b0f90c34fd2c62102|fbf269b6cc339b080853c548156a1050|fc528592c3858f90196fbfacc814f235,6,1,3.3685912551371016e-05
pog_dense,126c091a8ff171f694733a624089e68a|664162d351ab59ea042546db288bbf7c|6eb82f81b7105a1112fec1bb3c8dd62b|95c3a26ab13f3ec5cd28a281e3685e7b|a6cd655d1645f38869be793d5fb194cb|b6f318187d9a7cf416a2e84fc24349aa,6,1,3.3685912551371016e-05
pog_dense,664162d351ab59ea042546db288bbf7c|95c3a26ab13f3ec5cd28a281e3685e7b|a6cd655d1645f38869be793d5fb194cb|c6ba1690407cbd175f036694488a914e|de802e3a05e11e88ddd894aa58e0f4d9|fbf269b6cc339b080853c548156a1050,6,1,3.3685912551371016e-05
pog_dense,64fe11119537f0ea81cfb5e4d54b3c71|664162d351ab59ea042546db288bbf7c|852a581f78e4f4d7ecf9972a038e440c|95c3a26ab13f3ec5cd28a281e3685e7b|e89e92593584db62ee08a1502919819d,5,1,3.3685912551371016e-05
